帧编号,帧id,阶段,PGN,报文代号,报文描述,优先权,源地址-目的地址,帧长度,帧数据,帧数据含义
1193,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF80E760E0000FD,电压输出值（V）383.20V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
1194,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x543606350F0010,最高单体动力蓄电池电压所在编号85.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1195,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
1196,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF80E760E0000FD,电压输出值（V）383.20V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
1197,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1198,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF80E760E0000FD,电压输出值（V）383.20V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
1199,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1200,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1201,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF80E760E0000FD,电压输出值（V）383.20V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
1202,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1203,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1204,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01F90E5A0E50514D,多帧发送的第1帧
1205,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1206,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1207,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1208,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF80E760E0000FD,电压输出值（V）383.20V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
1209,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x3D3606350F0010,最高单体动力蓄电池电压所在编号62.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1210,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1211,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xF80E760E0000FD,电压输出值（V）383.20V；电流输出值(A)29.80A；累计充电时间(min)16580608.00min；
1212,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1213,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1214,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1215,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1216,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1217,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1218,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01F70E620E50A14D,多帧发送的第1帧
1219,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1220,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1221,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1222,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1223,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2E360635110010,最高单体动力蓄电池电压所在编号47.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号1127687.00；最低动力蓄电池温度268439811.00℃；最低动力蓄电池温度检测点编号1048594.00；
1224,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1225,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1226,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1227,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1228,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1229,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1230,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1231,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1232,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1233,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FA0E5A0E50914D,多帧发送的第1帧
1234,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1235,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1236,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1237,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1238,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2E3606350F0010,最高单体动力蓄电池电压所在编号47.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1239,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1240,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1241,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1242,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1243,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1244,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1245,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1246,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1247,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1248,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01F90E560E50414D,多帧发送的第1帧
1249,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1250,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1251,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1252,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2E360635110010,最高单体动力蓄电池电压所在编号47.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号1127687.00；最低动力蓄电池温度268439811.00℃；最低动力蓄电池温度检测点编号1048594.00；
1253,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1254,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1255,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1256,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1257,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1258,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1259,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1260,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1261,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1262,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FA0E5E0E50A14D,多帧发送的第1帧
1263,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1264,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1265,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1266,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1267,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2A3606350F0010,最高单体动力蓄电池电压所在编号43.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1268,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1269,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1270,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1271,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1272,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1273,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1274,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1275,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1276,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1277,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FA0E5C0E50C14D,多帧发送的第1帧
1278,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022C00FFFFFFFFFF,多帧发送的第2帧
1279,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.40V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1280,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1281,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1282,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x543606350F0010,最高单体动力蓄电池电压所在编号85.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1283,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1284,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xFD0E580E0000FD,电压输出值（V）383.70V；电流输出值(A)32.80A；累计充电时间(min)16580608.00min；
1285,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
